"              ELEM","                 X","                 Y","                 Z","             SAT_G","             SAT_L","              PRES","           PCAP_GL","             DEN_G","             DEN_L","             VIS_G","             VIS_L"
"                  ","               (M)","               (M)","               (M)","               (-)","               (-)","              (PA)","              (PA)","         (KG/M**3)","         (KG/M**3)","            (PA*S)","            (PA*S)"
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99487788549E+000,  0.51221145090E-002,  0.75199147422E+006,  0.00000000000E+000,  0.12662886353E+001,  0.99951423020E+003,  0.19352134782E-004,  0.11358183612E-002
"TIME [sec]  0.31943000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.61451005937E+000,  0.38548994063E+000,  0.75257722428E+006,  0.00000000000E+000,  0.12672672160E+001,  0.99951450087E+003,  0.19352136705E-004,  0.11358182438E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99486502430E+000,  0.51349756988E-002,  0.75257722427E+006,  0.00000000000E+000,  0.12672672160E+001,  0.99951450087E+003,  0.19352136705E-004,  0.11358182438E-002
"TIME [sec]  0.31950000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.61354963642E+000,  0.38645036358E+000,  0.75326175761E+006,  0.00000000000E+000,  0.12684108285E+001,  0.99951481720E+003,  0.19352138952E-004,  0.11358181067E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99485000653E+000,  0.51499934729E-002,  0.75326175759E+006,  0.00000000000E+000,  0.12684108285E+001,  0.99951481720E+003,  0.19352138952E-004,  0.11358181067E-002
"TIME [sec]  0.31956000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.61272642157E+000,  0.38727357843E+000,  0.75384949414E+006,  0.00000000000E+000,  0.12693927279E+001,  0.99951508879E+003,  0.19352140882E-004,  0.11358179889E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99483712417E+000,  0.51628758348E-002,  0.75384949413E+006,  0.00000000000E+000,  0.12693927278E+001,  0.99951508879E+003,  0.19352140882E-004,  0.11358179889E-002
"TIME [sec]  0.31963000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.61176601044E+000,  0.38823398956E+000,  0.75453634917E+006,  0.00000000000E+000,  0.12705402191E+001,  0.99951540618E+003,  0.19352143137E-004,  0.11358178513E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99482208169E+000,  0.51779183146E-002,  0.75453634916E+006,  0.00000000000E+000,  0.12705402191E+001,  0.99951540618E+003,  0.19352143137E-004,  0.11358178513E-002
"TIME [sec]  0.31969000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.61094280573E+000,  0.38905719427E+000,  0.75512608079E+006,  0.00000000000E+000,  0.12715254516E+001,  0.99951567869E+003,  0.19352145073E-004,  0.11358177331E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99480917811E+000,  0.51908218859E-002,  0.75512608078E+006,  0.00000000000E+000,  0.12715254515E+001,  0.99951567869E+003,  0.19352145073E-004,  0.11358177331E-002
"TIME [sec]  0.31976000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60998240647E+000,  0.39001759353E+000,  0.75581526935E+006,  0.00000000000E+000,  0.12726768413E+001,  0.99951599716E+003,  0.19352147335E-004,  0.11358175951E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99479411085E+000,  0.52058891534E-002,  0.75581526933E+006,  0.00000000000E+000,  0.12726768413E+001,  0.99951599716E+003,  0.19352147335E-004,  0.11358175951E-002
"TIME [sec]  0.31982000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60915921194E+000,  0.39084078806E+000,  0.75640700623E+006,  0.00000000000E+000,  0.12736654238E+001,  0.99951627060E+003,  0.19352149278E-004,  0.11358174765E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99478118600E+000,  0.52188140044E-002,  0.75640700622E+006,  0.00000000000E+000,  0.12736654238E+001,  0.99951627060E+003,  0.19352149278E-004,  0.11358174765E-002
"TIME [sec]  0.31989000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60819882458E+000,  0.39180117542E+000,  0.75709854022E+006,  0.00000000000E+000,  0.12748207320E+001,  0.99951659015E+003,  0.19352151548E-004,  0.11358173380E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99476609386E+000,  0.52339061418E-002,  0.75709854020E+006,  0.00000000000E+000,  0.12748207319E+001,  0.99951659015E+003,  0.19352151548E-004,  0.11358173380E-002
"TIME [sec]  0.31995000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60737564028E+000,  0.39262435972E+000,  0.75769229260E+006,  0.00000000000E+000,  0.12758126817E+001,  0.99951686452E+003,  0.19352153497E-004,  0.11358172190E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99475314766E+000,  0.52468523435E-002,  0.75769229259E+006,  0.00000000000E+000,  0.12758126817E+001,  0.99951686452E+003,  0.19352153497E-004,  0.11358172190E-002
"TIME [sec]  0.32002000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60641526486E+000,  0.39358473514E+000,  0.75838618401E+006,  0.00000000000E+000,  0.12769719282E+001,  0.99951718516E+003,  0.19352155775E-004,  0.11358170800E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99473803057E+000,  0.52619694338E-002,  0.75838618399E+006,  0.00000000000E+000,  0.12769719282E+001,  0.99951718516E+003,  0.19352155775E-004,  0.11358170800E-002
"TIME [sec]  0.32008000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60559209081E+000,  0.39440790919E+000,  0.75898196220E+006,  0.00000000000E+000,  0.12779672623E+001,  0.99951746047E+003,  0.19352157731E-004,  0.11358169606E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99472506294E+000,  0.52749370572E-002,  0.75898196219E+006,  0.00000000000E+000,  0.12779672623E+001,  0.99951746047E+003,  0.19352157731E-004,  0.11358169606E-002
"TIME [sec]  0.32013760E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60480184819E+000,  0.39519815181E+000,  0.75955479217E+006,  0.00000000000E+000,  0.12789242581E+001,  0.99951772517E+003,  0.19352159611E-004,  0.11358168458E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99471260470E+000,  0.52873952998E-002,  0.75955479215E+006,  0.00000000000E+000,  0.12789242581E+001,  0.99951772517E+003,  0.19352159611E-004,  0.11358168458E-002
"TIME [sec]  0.32015000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60463172738E+000,  0.39536827262E+000,  0.75967822310E+006,  0.00000000000E+000,  0.12791304675E+001,  0.99951778220E+003,  0.19352160017E-004,  0.11358168211E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99470992082E+000,  0.52900791836E-002,  0.75967822308E+006,  0.00000000000E+000,  0.12791304674E+001,  0.99951778220E+003,  0.19352160017E-004,  0.11358168211E-002
"TIME [sec]  0.32021000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60380856363E+000,  0.39619143637E+000,  0.76027603748E+006,  0.00000000000E+000,  0.12801292033E+001,  0.99951805845E+003,  0.19352161979E-004,  0.11358167013E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99469693170E+000,  0.53030683002E-002,  0.76027603747E+006,  0.00000000000E+000,  0.12801292033E+001,  0.99951805845E+003,  0.19352161979E-004,  0.11358167013E-002
"TIME [sec]  0.32028000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60284821516E+000,  0.39715178484E+000,  0.76097467789E+006,  0.00000000000E+000,  0.12812963838E+001,  0.99951838128E+003,  0.19352164273E-004,  0.11358165614E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99468176450E+000,  0.53182355000E-002,  0.76097467787E+006,  0.00000000000E+000,  0.12812963837E+001,  0.99951838128E+003,  0.19352164273E-004,  0.11358165614E-002
"TIME [sec]  0.32034000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60202507294E+000,  0.39797492706E+000,  0.76157453074E+006,  0.00000000000E+000,  0.12822985252E+001,  0.99951865847E+003,  0.19352166242E-004,  0.11358164412E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99466875400E+000,  0.53312460046E-002,  0.76157453072E+006,  0.00000000000E+000,  0.12822985252E+001,  0.99951865847E+003,  0.19352166242E-004,  0.11358164412E-002
"TIME [sec]  0.32040000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60120193549E+000,  0.39879806451E+000,  0.76217533171E+006,  0.00000000000E+000,  0.12833022506E+001,  0.99951893609E+003,  0.19352168214E-004,  0.11358163208E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99465573351E+000,  0.53442664864E-002,  0.76217533170E+006,  0.00000000000E+000,  0.12833022506E+001,  0.99951893609E+003,  0.19352168214E-004,  0.11358163208E-002
"TIME [sec]  0.32047000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.60024161483E+000,  0.39975838517E+000,  0.76287746755E+006,  0.00000000000E+000,  0.12844752707E+001,  0.99951926054E+003,  0.19352170519E-004,  0.11358161802E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99464052961E+000,  0.53594703900E-002,  0.76287746754E+006,  0.00000000000E+000,  0.12844752707E+001,  0.99951926054E+003,  0.19352170519E-004,  0.11358161802E-002
"TIME [sec]  0.32053000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59941848777E+000,  0.40058151223E+000,  0.76348033052E+006,  0.00000000000E+000,  0.12854824410E+001,  0.99951953912E+003,  0.19352172498E-004,  0.11358160594E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99462748746E+000,  0.53725125419E-002,  0.76348033050E+006,  0.00000000000E+000,  0.12854824409E+001,  0.99951953912E+003,  0.19352172498E-004,  0.11358160594E-002
"TIME [sec]  0.32060000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59845817923E+000,  0.40154182077E+000,  0.76418487820E+006,  0.00000000000E+000,  0.12866594903E+001,  0.99951986468E+003,  0.19352174811E-004,  0.11358159182E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99461225823E+000,  0.53877417721E-002,  0.76418487818E+006,  0.00000000000E+000,  0.12866594903E+001,  0.99951986468E+003,  0.19352174811E-004,  0.11358159182E-002
"TIME [sec]  0.32066000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59763506259E+000,  0.40236493741E+000,  0.76478981378E+006,  0.00000000000E+000,  0.12876701232E+001,  0.99952014421E+003,  0.19352176797E-004,  0.11358157970E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99459919433E+000,  0.54008056669E-002,  0.76478981377E+006,  0.00000000000E+000,  0.12876701232E+001,  0.99952014421E+003,  0.19352176797E-004,  0.11358157970E-002
"TIME [sec]  0.32073000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59692581429E+000,  0.40307418571E+000,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99458792954E+000,  0.54120704582E-002,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"TIME [sec]  0.32079000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59692581429E+000,  0.40307418571E+000,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99458792954E+000,  0.54120704582E-002,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"TIME [sec]  0.32086000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59692581429E+000,  0.40307418571E+000,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99458792954E+000,  0.54120704582E-002,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"TIME [sec]  0.32092000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59692581429E+000,  0.40307418571E+000,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99458792954E+000,  0.54120704582E-002,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"TIME [sec]  0.32099000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59692581429E+000,  0.40307418571E+000,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99458792954E+000,  0.54120704582E-002,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"TIME [sec]  0.32105000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59692581429E+000,  0.40307418571E+000,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99458792954E+000,  0.54120704582E-002,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"TIME [sec]  0.32112000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59692581429E+000,  0.40307418571E+000,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99458792954E+000,  0.54120704582E-002,  0.76531183668E+006,  0.00000000000E+000,  0.12885422384E+001,  0.99952038543E+003,  0.19352178511E-004,  0.11358156924E-002
"TIME [sec]  0.32118000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59621108931E+000,  0.40378891069E+000,  0.76583861594E+006,  0.00000000000E+000,  0.12894222998E+001,  0.99952062885E+003,  0.19352180240E-004,  0.11358155869E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99457657014E+000,  0.54234298616E-002,  0.76583861592E+006,  0.00000000000E+000,  0.12894222998E+001,  0.99952062885E+003,  0.19352180240E-004,  0.11358155869E-002
"TIME [sec]  0.32125000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59525081227E+000,  0.40474918773E+000,  0.76654752553E+006,  0.00000000000E+000,  0.12906066364E+001,  0.99952095642E+003,  0.19352182567E-004,  0.11358154449E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99456129530E+000,  0.54387047033E-002,  0.76654752551E+006,  0.00000000000E+000,  0.12906066364E+001,  0.99952095642E+003,  0.19352182567E-004,  0.11358154449E-002
"TIME [sec]  0.32131000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59442772266E+000,  0.40557227734E+000,  0.76715620954E+006,  0.00000000000E+000,  0.12916235316E+001,  0.99952123769E+003,  0.19352184566E-004,  0.11358153229E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99454819224E+000,  0.54518077557E-002,  0.76715620952E+006,  0.00000000000E+000,  0.12916235315E+001,  0.99952123769E+003,  0.19352184566E-004,  0.11358153229E-002
"TIME [sec]  0.32137000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59360463789E+000,  0.40639536211E+000,  0.76776586268E+006,  0.00000000000E+000,  0.12926420458E+001,  0.99952151940E+003,  0.19352186567E-004,  0.11358152008E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99453507907E+000,  0.54649209288E-002,  0.76776586267E+006,  0.00000000000E+000,  0.12926420458E+001,  0.99952151940E+003,  0.19352186567E-004,  0.11358152008E-002
"TIME [sec]  0.32144000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59264437878E+000,  0.40735562122E+000,  0.76847835269E+006,  0.00000000000E+000,  0.12938323640E+001,  0.99952184863E+003,  0.19352188906E-004,  0.11358150580E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99451976684E+000,  0.54802331646E-002,  0.76847835267E+006,  0.00000000000E+000,  0.12938323640E+001,  0.99952184863E+003,  0.19352188906E-004,  0.11358150580E-002
"TIME [sec]  0.32150000E+08"
"             A11 0",  0.25000000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.59182130456E+000,  0.40817869544E+000,  0.76909011357E+006,  0.00000000000E+000,  0.12948543996E+001,  0.99952213131E+003,  0.19352190914E-004,  0.11358149354E-002
"             A11 1",  0.60500000000E+000,  0.50000000000E-001, -0.50000000000E-001,  0.99450663168E+000,  0.54933683199E-002,  0.76909011355E+006,  0.00000000000E+000,  0.12948543995E+001,  0.99952213131E+003,  0.19352190914E-004,  0.11358149354E-002
